hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1995,10,123.51,122.76,4403000,2880,3,1,2,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1995,11,123.32,122.65,4403000,4880,3,1,1,yes,no,no,no,no,2,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1995,12,123.83,123.48,4403000,4920,3,1,2,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,1,123.28,123.72,4382000,4950,4,1,2,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,2,123.86,124.06,4375000,3900,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,3,125.17,124.67,4340000,4500,3,2,3,yes,no,no,yes,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,4,126.16,125.45,4340000,1905,5,1,2,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,5,126.82,125.72,4340000,4075,3,1,1,yes,yes,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,6,127.16,125.75,4340000,3500,4,1,2,yes,no,no,no,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,7,128.03,126.43,4340000,6450,4,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,8,128.1,126.58,4319000,4032,2,1,1,yes,no,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,9,128.23,126.98,4305000,4400,2,1,1,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,10,128.18,127.36,4305000,10360,2,1,1,yes,no,no,no,no,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,11,128.28,127.57,4277000,3400,3,1,2,yes,no,yes,no,no,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1996,12,128.86,128.62,4270000,6360,2,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,1,128.16,128.68,4270000,6360,2,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,2,128.92,129.14,4270000,4500,2,1,1,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,3,130.15,129.63,4270000,2175,3,1,2,no,yes,yes,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,4,130.16,129.44,4270000,4360,4,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,5,131.74,130.5,4270000,7770,2,1,1,yes,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,6,131.61,130.06,4235000,6650,3,1,2,yes,yes,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,7,132.77,131.05,4235000,2787,3,1,1,yes,no,yes,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,8,132.73,131.15,4200000,5500,3,1,2,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,9,133.26,131.94,4200000,5040,3,1,2,yes,no,yes,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,10,133.25,132.37,4200000,5850,2,1,1,yes,yes,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,11,133.07,132.32,4200000,2610,4,3,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1997,12,132.68,132.56,4200000,2953,3,1,2,yes,no,yes,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,1,134.24,134.79,4200000,2747,4,2,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,2,134.44,134.7,4200000,4410,2,1,1,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,3,135.22,134.75,4200000,4000,4,2,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,4,135.67,134.91,4200000,2325,3,1,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,5,137.18,135.79,4200000,4600,3,2,2,yes,no,no,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,6,138.75,137.03,4200000,3640,3,2,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,7,139.11,137.27,4200000,5800,3,1,1,yes,no,no,yes,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,8,139.65,137.95,4200000,7000,3,1,1,yes,no,no,no,no,3,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,9,140.22,138.84,4200000,4079,3,1,3,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,10,140.73,139.77,4200000,3520,3,1,2,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,11,142.27,141.48,4200000,2145,3,1,3,yes,no,no,no,no,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1998,12,142.23,142.22,4200000,4500,3,1,1,yes,no,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,1,142.41,142.95,4193000,8250,3,1,1,yes,no,yes,no,no,3,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,2,142.82,143.15,4193000,3450,3,1,2,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,3,144.11,143.63,4165000,4840,3,1,2,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,4,145.39,144.56,4165000,4080,3,1,2,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,5,146.78,145.19,4165000,4046,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,6,147.94,145.99,4130000,4632,4,1,2,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,7,148.43,146.39,4130000,5985,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,8,149.82,147.95,4123000,6060,2,1,1,yes,no,yes,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,9,149.14,147.66,4098500,3600,3,1,1,yes,no,yes,no,yes,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,10,149.1,148.06,4095000,3680,3,2,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,11,149.73,148.92,4095000,4040,2,1,2,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,1999,12,149.75,149.77,4095000,5600,2,1,1,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,1,150.2,150.72,4060000,5900,4,2,2,no,no,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,2,151.34,151.77,4060000,4992,3,2,2,yes,no,no,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,3,152.9,152.42,4060000,4340,3,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,4,154.43,153.54,4060000,3000,4,1,3,yes,no,yes,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,5,155.71,153.99,4060000,4320,3,1,2,yes,no,no,no,no,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,6,156.86,154.71,4025000,3630,3,2,2,yes,no,no,yes,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,7,157.71,155.47,4025000,3460,3,2,1,yes,no,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,8,158.2,156.16,4025000,5400,3,1,1,yes,no,no,no,no,3,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,9,158.52,156.89,4007500,4500,3,1,2,no,no,yes,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,10,159.09,157.96,4007500,3460,4,1,2,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,11,158.83,158,3990000,4100,4,1,1,no,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2000,12,158.9,158.91,3990000,6480,3,1,2,no,no,no,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,1,159.83,160.35,3990000,4500,3,2,2,no,no,yes,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,2,160.38,160.94,3990000,3960,3,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,3,162.08,161.61,3990000,4050,2,1,2,yes,yes,yes,no,no,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,4,164.23,163.34,3920000,7260,3,2,1,yes,yes,yes,no,no,3,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,5,165.45,163.6,3920000,5500,4,1,2,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,6,166.62,164.32,3920000,3000,3,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,7,167.78,165.32,3920000,3290,2,1,1,yes,no,no,yes,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,8,167.67,165.48,3920000,3816,2,1,1,yes,no,yes,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,9,168.36,166.61,3920000,8080,3,1,1,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,10,168.89,167.69,3920000,2145,4,2,1,yes,no,yes,no,no,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,11,168.45,167.65,3885000,3780,2,1,2,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2001,12,169.16,169.18,3885000,3180,4,2,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,1,169.04,169.62,3850000,5300,5,2,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,2,169.09,169.76,3850000,3180,2,2,1,yes,no,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,3,171.58,171.11,3850000,7152,3,1,2,yes,no,no,no,yes,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,4,172.63,171.74,3850000,4080,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,5,174.24,172.25,3850000,3850,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,6,175.91,173.49,3850000,2015,3,1,2,yes,no,yes,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,7,176.65,173.94,3850000,2176,2,1,2,yes,yes,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,8,177.2,174.86,3836000,3350,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,9,177.5,175.6,3815000,3150,2,2,1,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,10,177.7,176.39,3780000,4820,3,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,11,178.02,177.22,3780000,3420,2,1,2,yes,no,no,yes,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2002,12,178.77,178.83,3780000,3600,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,1,178.82,179.49,3780000,5830,2,1,1,yes,no,no,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,2,179.46,180.19,3780000,2856,3,1,3,yes,no,no,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,3,181.57,181.1,3780000,8400,2,1,1,yes,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,4,181.96,181.08,3773000,8250,3,1,1,yes,no,no,no,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,5,183.89,181.75,3773000,2520,5,2,1,no,no,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,6,185.29,182.69,3773000,6930,4,1,2,no,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,7,186.56,183.57,3745000,3480,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,8,187.36,184.85,3710000,3600,3,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,9,187.74,185.68,3710000,4040,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,10,187.67,186.22,3710000,6020,3,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,11,188.72,187.91,3710000,4050,2,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2003,12,187.72,187.87,3710000,3584,2,1,1,yes,no,no,yes,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,1,188.58,189.43,3703000,3120,3,1,2,no,no,yes,yes,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,2,189.46,190.17,3703000,5450,2,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,3,191.21,190.75,3675000,3630,2,1,1,yes,no,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,4,191.97,191.02,3675000,3630,2,1,1,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,5,194.96,192.64,3675000,5640,2,1,1,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,6,196.12,193.29,3675000,3600,2,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,7,197.26,193.98,3640000,4280,2,1,1,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,8,197.74,195.02,3640000,3570,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,9,197.94,195.65,3640000,3180,3,1,2,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,10,198.04,196.42,3640000,3000,2,1,2,yes,no,no,no,yes,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,11,198.95,198.17,3640000,3520,2,2,1,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2004,12,197.67,197.97,3640000,5960,3,1,2,yes,yes,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,1,197.38,198.48,3640000,4130,3,2,2,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,2,199.01,199.7,3640000,2850,3,2,2,no,no,yes,no,no,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,3,200.9,200.47,3640000,2275,3,1,3,yes,no,no,yes,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,4,203.18,202.09,3633000,3520,3,1,1,yes,no,no,no,no,2,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,5,205.02,202.52,3605000,4500,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,6,206.35,203.21,3605000,4000,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,7,207.41,203.84,3570000,3150,3,1,2,yes,no,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,8,207.54,204.57,3570000,4500,4,2,2,yes,no,yes,no,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,9,207.73,205.21,3570000,4500,2,1,1,no,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,10,207.94,206.08,3570000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,11,207.74,207.03,3535000,3850,3,1,1,yes,no,no,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2005,12,207.59,208.05,3500000,4240,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,1,207.64,209.11,3500000,3650,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,2,208.47,209.18,3500000,4600,4,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,3,209.84,209.53,3500000,2135,3,2,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,4,210.92,209.6,3500000,3036,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,5,212.69,210.02,3500000,3990,3,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,6,213.66,210.13,3500000,7424,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,7,214.65,210.84,3500000,3480,3,1,1,no,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,8,214.37,211.17,3500000,3600,6,1,2,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,9,213.5,210.82,3500000,3640,2,1,1,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,10,213,210.84,3500000,5900,2,1,1,yes,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,11,212.62,211.93,3500000,3120,3,1,2,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2006,12,210.05,210.65,3500000,7350,2,1,1,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,1,210.56,212.43,3500000,3512,2,1,1,yes,no,no,no,no,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,2,212.89,213.75,3500000,9500,3,1,2,yes,no,no,no,no,3,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,3,213.83,213.81,3500000,5880,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,4,214.63,213.09,3500000,12944,3,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,5,215.92,213.07,3493000,4900,3,1,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,6,216.31,212.38,3465000,3060,3,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,7,216.46,212.52,3465000,5320,2,1,1,yes,no,no,no,no,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,8,214.77,211.35,3465000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,9,215.18,212.5,3430000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,10,210.69,208.33,3430000,3185,2,1,1,yes,no,no,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,11,210.41,209.73,3430000,3850,3,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2007,12,208.85,209.44,3430000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,1,206.12,208.39,3430000,2610,3,1,2,yes,no,yes,no,no,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,2,206.27,207.34,3430000,1950,3,2,2,yes,no,yes,no,no,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,3,207.14,207.53,3423000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,4,208.09,206.5,3395000,4785,3,1,2,yes,yes,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,5,207.44,204.58,3395000,3450,3,1,1,yes,no,yes,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,6,208.66,204.49,3395000,3640,2,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,7,207.25,203.28,3360000,3500,4,1,2,yes,no,no,no,yes,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,8,206.57,203.1,3360000,4960,4,1,3,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,9,204.22,201.64,3360000,4120,2,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,10,203.64,201.18,3360000,4750,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,11,197.5,196.7,3360000,3720,2,1,1,no,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2008,12,198.56,199.07,3360000,3750,3,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,1,199.15,201.76,3360000,3100,3,1,2,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,2,201.34,202.68,3360000,3185,2,1,1,yes,no,yes,no,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,3,198.64,199.46,3353000,2700,3,1,1,no,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,4,201.12,199.62,3332000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,5,202.27,199.32,3325000,4040,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,6,203.86,199.42,3325000,4775,4,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,West North Central Division,DV_WNC,2009,7,203,198.73,3290000,2500,2,1,1,no,no,no,no,yes,0,no,unfurnished
